control_graph_id,control_type,seed,scenario_id,regulator,direction,magnitude,n_cells,n_donors,mean_euclidean_displacement,median_euclidean_displacement,max_euclidean_displacement,mean_cosine_similarity,max_repeat_embedding_abs_diff,mean_movement_toward_centroid__lymphocyte,mean_movement_toward_centroid__micro_pvm_1,mean_movement_toward_centroid__micro_pvm_2,mean_movement_toward_centroid__micro_pvm_2_1_seaad,mean_movement_toward_centroid__micro_pvm_2_3_seaad,mean_movement_toward_centroid__micro_pvm_3_seaad,mean_movement_toward_centroid__micro_pvm_4_seaad,mean_movement_toward_centroid__monocyte
degree_preserving_edge_shuffle_seed_79001,degree_preserving_edge_shuffle,79001,STAT1_up_0p10,STAT1,up,0.1,32,6,0.00035192558243579697,0.0003335531073389575,0.0006772290216758847,0.9999999850988388,0.0,2.599041908979416e-05,0.00012434925884008408,8.114427328109741e-05,7.36583024263382e-05,5.370192229747772e-05,9.647943079471588e-05,9.40077006816864e-05,0.00014548376202583313
degree_preserving_edge_shuffle_seed_79001,degree_preserving_edge_shuffle,79001,STAT1_up_0p25,STAT1,up,0.25,32,6,0.0008796398033155128,0.0008334213343914598,0.0016925468808040023,0.9999996162950993,0.0,6.421608850359917e-05,0.0003108792006969452,0.00020298361778259277,0.0001842062920331955,0.00013437867164611816,0.00024129077792167664,0.00023503415286540985,0.0003635687753558159
degree_preserving_edge_shuffle_seed_79002,degree_preserving_edge_shuffle,79002,ELF1_down_0p10,ELF1,down,0.1,32,6,0.00016390258133469615,0.00017296733858529478,0.00032720042509026825,1.0000000149011612,0.0,1.180334948003292e-05,-1.8333084881305695e-05,-9.355135262012482e-06,-7.646158337593079e-06,-2.562999725341797e-06,-1.621246337890625e-05,-1.5011057257652283e-05,-5.422160029411316e-06
degree_preserving_edge_shuffle_seed_79002,degree_preserving_edge_shuffle,79002,ELF1_down_0p25,ELF1,down,0.25,32,6,0.0004097597706618217,0.00043240116792730987,0.0008181846351362765,0.9999999273568392,0.0,2.9299408197402954e-05,-4.5806169509887695e-05,-2.3300759494304657e-05,-1.905299723148346e-05,-6.297603249549866e-06,-4.042498767375946e-05,-3.747548907995224e-05,-1.3585202395915985e-05
degree_preserving_edge_shuffle_seed_79002,degree_preserving_edge_shuffle,79002,ELF1_up_0p10,ELF1,up,0.1,32,6,0.0002500475575288874,0.00023162604338722304,0.0004749169747810811,1.0000000167638063,0.0,-7.119029760360718e-06,5.007442086935043e-05,3.827270120382309e-05,2.168305218219757e-05,1.7890706658363342e-05,4.453025758266449e-05,4.407297819852829e-05,4.9027614295482635e-05
degree_preserving_edge_shuffle_seed_79002,degree_preserving_edge_shuffle,79002,ELF1_up_0p25,ELF1,up,0.25,32,6,0.0006251471240830142,0.0005791564472019672,0.0011872983304783702,0.9999998323619366,0.0,-1.8222257494926453e-05,0.000125223770737648,9.580980986356735e-05,5.432590842247009e-05,4.489719867706299e-05,0.00011143647134304047,0.00011022388935089111,0.00012251269072294235
degree_preserving_edge_shuffle_seed_79002,degree_preserving_edge_shuffle,79002,SPI1_down_0p10,SPI1,down,0.1,32,6,7.771494162511772e-05,4.0176933907787316e-05,0.0005405412521213293,1.000000050291419,0.0,1.5373807400465012e-06,-1.3299286365509033e-06,-5.746260285377502e-07,3.6116689443588257e-06,4.4889748096466064e-07,-1.695007085800171e-07,2.551823854446411e-07,-6.687827408313751e-06
degree_preserving_edge_shuffle_seed_79002,degree_preserving_edge_shuffle,79002,SPI1_down_0p25,SPI1,down,0.25,32,6,0.0001942683209108509,0.00010039785775006749,0.001351314946077764,0.9999999813735485,0.0,3.825174644589424e-06,-3.3676624298095703e-06,-1.4500692486763e-06,8.99098813533783e-06,1.084059476852417e-06,-4.6566128730773926e-07,5.997717380523682e-07,-1.6734004020690918e-05
degree_preserving_edge_shuffle_seed_79002,degree_preserving_edge_shuffle,79002,SPI1_up_0p10,SPI1,up,0.1,32,6,0.0003610398043747409,0.0003287751751486212,0.0006527482182718813,0.9999999888241291,0.0,1.3864831998944283e-05,6.691738963127136e-05,6.699375808238983e-05,7.581710815429688e-05,8.305907249450684e-05,7.019750773906708e-05,6.07762485742569e-05,0.0001338096335530281
degree_preserving_edge_shuffle_seed_79002,degree_preserving_edge_shuffle,79002,SPI1_up_0p25,SPI1,up,0.25,32,6,0.0009027264404721791,0.0008219984010793269,0.0016325452597811818,0.9999995846301317,0.0,3.384449519217014e-05,0.00016728509217500687,0.0001675402745604515,0.00018952414393424988,0.00020771101117134094,0.0001755058765411377,0.00015190429985523224,0.0003344109281897545
degree_preserving_edge_shuffle_seed_79002,degree_preserving_edge_shuffle,79002,STAT1_down_0p10,STAT1,down,0.1,32,6,0.00011486457441378661,4.1783352571655996e-05,0.00040374582749791443,1.0000000204890966,0.0,-2.7087517082691193e-06,-2.6349909603595734e-05,-1.4040619134902954e-05,-1.1900439858436584e-05,-7.789582014083862e-06,-1.7521902918815613e-05,-1.843087375164032e-05,-3.074388951063156e-05
degree_preserving_edge_shuffle_seed_79002,degree_preserving_edge_shuffle,79002,STAT1_down_0p25,STAT1,down,0.25,32,6,0.0002872315486683874,0.0001043183910951484,0.0010098629863932729,0.9999999534338713,0.0,-6.925547495484352e-06,-6.590783596038818e-05,-3.506522625684738e-05,-2.9752030968666077e-05,-1.9438564777374268e-05,-4.3801963329315186e-05,-4.607532173395157e-05,-7.689464837312698e-05
degree_preserving_edge_shuffle_seed_79002,degree_preserving_edge_shuffle,79002,STAT1_up_0p10,STAT1,up,0.1,32,6,0.00034366941872576717,0.0003269180888310075,0.0006797007517889142,0.9999999739229679,0.0,3.080349415540695e-05,0.00012000184506177902,7.389765232801437e-05,6.356649100780487e-05,4.671700298786163e-05,8.960440754890442e-05,8.951686322689056e-05,0.00014089327305555344
degree_preserving_edge_shuffle_seed_79002,degree_preserving_edge_shuffle,79002,STAT1_up_0p25,STAT1,up,0.25,32,6,0.0008589967537773191,0.0008172646048478782,0.0016988418065011501,0.9999996591359377,0.0,7.627252489328384e-05,0.00030000321567058563,0.00018486473709344864,0.00015896186232566833,0.0001169200986623764,0.0002240985631942749,0.00022384244948625565,0.0003520883619785309
degree_preserving_edge_shuffle_seed_79003,degree_preserving_edge_shuffle,79003,ELF1_down_0p10,ELF1,down,0.1,32,6,0.00016390258133469615,0.00017296733858529478,0.00032720042509026825,1.0000000149011612,0.0,1.180334948003292e-05,-1.8333084881305695e-05,-9.355135262012482e-06,-7.646158337593079e-06,-2.562999725341797e-06,-1.621246337890625e-05,-1.5011057257652283e-05,-5.422160029411316e-06
degree_preserving_edge_shuffle_seed_79003,degree_preserving_edge_shuffle,79003,ELF1_down_0p25,ELF1,down,0.25,32,6,0.0004097597706618217,0.00043240116792730987,0.0008181846351362765,0.9999999273568392,0.0,2.9299408197402954e-05,-4.5806169509887695e-05,-2.3300759494304657e-05,-1.905299723148346e-05,-6.297603249549866e-06,-4.042498767375946e-05,-3.747548907995224e-05,-1.3585202395915985e-05
degree_preserving_edge_shuffle_seed_79003,degree_preserving_edge_shuffle,79003,ELF1_up_0p10,ELF1,up,0.1,32,6,0.0002500475575288874,0.00023162604338722304,0.0004749169747810811,1.0000000167638063,0.0,-7.119029760360718e-06,5.007442086935043e-05,3.827270120382309e-05,2.168305218219757e-05,1.7890706658363342e-05,4.453025758266449e-05,4.407297819852829e-05,4.9027614295482635e-05
degree_preserving_edge_shuffle_seed_79003,degree_preserving_edge_shuffle,79003,ELF1_up_0p25,ELF1,up,0.25,32,6,0.0006251471240830142,0.0005791564472019672,0.0011872983304783702,0.9999998323619366,0.0,-1.8222257494926453e-05,0.000125223770737648,9.580980986356735e-05,5.432590842247009e-05,4.489719867706299e-05,0.00011143647134304047,0.00011022388935089111,0.00012251269072294235
degree_preserving_edge_shuffle_seed_79003,degree_preserving_edge_shuffle,79003,SPI1_down_0p10,SPI1,down,0.1,32,6,7.979113271971983e-05,4.1973511542892084e-05,0.0005300468765199184,1.0000000447034836,0.0,3.5013072192668915e-06,-3.1972303986549377e-06,-2.493150532245636e-06,2.602115273475647e-06,-9.015202522277832e-07,-2.343207597732544e-06,-1.6791746020317078e-06,-7.272697985172272e-06
degree_preserving_edge_shuffle_seed_79003,degree_preserving_edge_shuffle,79003,SPI1_down_0p25,SPI1,down,0.25,32,6,0.00019947581063206599,0.00010494047819520347,0.0013250495539978147,0.9999999795109034,0.0,8.723931387066841e-06,-8.03917646408081e-06,-6.2426552176475525e-06,6.454065442085266e-06,-2.2705644369125366e-06,-5.893409252166748e-06,-4.230998456478119e-06,-1.8202699720859528e-05
degree_preserving_edge_shuffle_seed_79003,degree_preserving_edge_shuffle,79003,SPI1_up_0p10,SPI1,up,0.1,32,6,0.00035564661857279134,0.0003201438667019829,0.0006452633533626795,0.9999999850988388,0.0,1.5446217730641365e-05,6.882566958665848e-05,6.584823131561279e-05,7.101893424987793e-05,8.0084428191185e-05,7.010810077190399e-05,6.259698420763016e-05,0.00013239029794931412
degree_preserving_edge_shuffle_seed_79003,degree_preserving_edge_shuffle,79003,SPI1_up_0p25,SPI1,up,0.25,32,6,0.0008892512742022518,0.000800382811576128,0.0016139347571879625,0.9999995939433575,0.0,3.785453736782074e-05,0.0001720590516924858,0.00016470439732074738,0.00017755292356014252,0.0002002902328968048,0.00017531216144561768,0.00015644915401935577,0.00033087749034166336
degree_preserving_edge_shuffle_seed_79003,degree_preserving_edge_shuffle,79003,STAT1_down_0p10,STAT1,down,0.1,32,6,0.00011249099998167367,4.053826705785468e-05,0.00039786347770132124,1.0000000409781933,0.0,-5.093170329928398e-06,-2.431124448776245e-05,-1.1818483471870422e-05,-1.091882586479187e-05,-6.385147571563721e-06,-1.5106052160263062e-05,-1.6323290765285492e-05,-3.0174851417541504e-05
degree_preserving_edge_shuffle_seed_79003,degree_preserving_edge_shuffle,79003,STAT1_down_0p25,STAT1,down,0.25,32,6,0.00028130927523761784,0.00010135400589206256,0.000995179987512529,0.9999999646097422,0.0,-1.2862728908658028e-05,-6.079208105802536e-05,-2.9488466680049896e-05,-2.7295202016830444e-05,-1.5931203961372375e-05,-3.7768855690956116e-05,-4.080682992935181e-05,-7.546041160821915e-05
degree_preserving_edge_shuffle_seed_79003,degree_preserving_edge_shuffle,79003,STAT1_up_0p10,STAT1,up,0.1,32,6,0.0003396214628992311,0.0003245880507165566,0.0006555994623340666,0.9999999795109034,0.0,2.8843991458415985e-05,0.00011788401752710342,7.47237354516983e-05,6.948225200176239e-05,5.0455331802368164e-05,8.958578109741211e-05,8.770078420639038e-05,0.000142575241625309
degree_preserving_edge_shuffle_seed_79003,degree_preserving_edge_shuffle,79003,STAT1_up_0p25,STAT1,up,0.25,32,6,0.0008488827616019989,0.0008114752417895943,0.0016385368071496487,0.9999996554106474,0.0,7.137749344110489e-05,0.0002947179600596428,0.00018689129501581192,0.00017375685274600983,0.00012623518705368042,0.00022403337061405182,0.00021924450993537903,0.00035629700869321823
degree_preserving_edge_shuffle_seed_79004,degree_preserving_edge_shuffle,79004,ELF1_down_0p10,ELF1,down,0.1,32,6,0.00016390258133469615,0.00017296733858529478,0.00032720042509026825,1.0000000149011612,0.0,1.180334948003292e-05,-1.8333084881305695e-05,-9.355135262012482e-06,-7.646158337593079e-06,-2.562999725341797e-06,-1.621246337890625e-05,-1.5011057257652283e-05,-5.422160029411316e-06
degree_preserving_edge_shuffle_seed_79004,degree_preserving_edge_shuffle,79004,ELF1_down_0p25,ELF1,down,0.25,32,6,0.0004097597706618217,0.00043240116792730987,0.0008181846351362765,0.9999999273568392,0.0,2.9299408197402954e-05,-4.5806169509887695e-05,-2.3300759494304657e-05,-1.905299723148346e-05,-6.297603249549866e-06,-4.042498767375946e-05,-3.747548907995224e-05,-1.3585202395915985e-05
degree_preserving_edge_shuffle_seed_79004,degree_preserving_edge_shuffle,79004,ELF1_up_0p10,ELF1,up,0.1,32,6,0.0002500475575288874,0.00023162604338722304,0.0004749169747810811,1.0000000167638063,0.0,-7.119029760360718e-06,5.007442086935043e-05,3.827270120382309e-05,2.168305218219757e-05,1.7890706658363342e-05,4.453025758266449e-05,4.407297819852829e-05,4.9027614295482635e-05
degree_preserving_edge_shuffle_seed_79004,degree_preserving_edge_shuffle,79004,ELF1_up_0p25,ELF1,up,0.25,32,6,0.0006251471240830142,0.0005791564472019672,0.0011872983304783702,0.9999998323619366,0.0,-1.8222257494926453e-05,0.000125223770737648,9.580980986356735e-05,5.432590842247009e-05,4.489719867706299e-05,0.00011143647134304047,0.00011022388935089111,0.00012251269072294235
degree_preserving_edge_shuffle_seed_79004,degree_preserving_edge_shuffle,79004,SPI1_down_0p10,SPI1,down,0.1,32,6,7.844134208312425e-05,4.248732147971168e-05,0.0005300468765199184,1.0000000577419996,0.0,1.7345882952213287e-06,-2.9122456908226013e-06,-1.6456469893455505e-06,2.9001384973526e-06,5.21540641784668e-08,-1.7639249563217163e-06,-9.937211871147156e-07,-7.492490112781525e-06
degree_preserving_edge_shuffle_seed_79004,degree_preserving_edge_shuffle,79004,SPI1_down_0p25,SPI1,down,0.25,32,6,0.00019610306458162086,0.00010619539898470975,0.0013250495539978147,0.9999999776482582,0.0,4.311557859182358e-06,-7.329508662223816e-06,-4.122965037822723e-06,7.223337888717651e-06,1.0244548320770264e-07,-4.451721906661987e-06,-2.5266781449317932e-06,-1.8751248717308044e-05
degree_preserving_edge_shuffle_seed_79004,degree_preserving_edge_shuffle,79004,SPI1_up_0p10,SPI1,up,0.1,32,6,0.0003492066980470554,0.00031712053169030696,0.0006401644204743207,0.9999999552965164,0.0,1.6346340999007225e-05,6.694439798593521e-05,6.29602000117302e-05,7.141754031181335e-05,7.719732820987701e-05,6.810761988162994e-05,5.968660116195679e-05,0.00013211742043495178
degree_preserving_edge_shuffle_seed_79004,degree_preserving_edge_shuffle,79004,SPI1_up_0p25,SPI1,up,0.25,32,6,0.0008731346906643012,0.000792850652942434,0.0016011223196983337,0.9999996200203896,0.0,4.009390249848366e-05,0.00016734842211008072,0.00015741214156150818,0.00017852336168289185,0.0001930445432662964,0.00017029792070388794,0.0001491876319050789,0.0003302013501524925
degree_preserving_edge_shuffle_seed_79004,degree_preserving_edge_shuffle,79004,STAT1_down_0p10,STAT1,down,0.1,32,6,0.0001104942043355095,4.044076194986701e-05,0.0003947247168980539,1.0000000298023224,0.0,-6.102956831455231e-06,-2.3049302399158478e-05,-1.0029412806034088e-05,-1.0641291737556458e-05,-4.716217517852783e-06,-1.3776123523712158e-05,-1.4784745872020721e-05,-3.0181370675563812e-05
degree_preserving_edge_shuffle_seed_79004,degree_preserving_edge_shuffle,79004,STAT1_down_0p25,STAT1,down,0.25,32,6,0.00027629408532447997,0.00010114480392076075,0.0009872994851320982,0.9999999590218067,0.0,-1.537916250526905e-05,-5.762465298175812e-05,-2.5027431547641754e-05,-2.6572495698928833e-05,-1.1740252375602722e-05,-3.440864384174347e-05,-3.6942772567272186e-05,-7.5499527156353e-05
degree_preserving_edge_shuffle_seed_79004,degree_preserving_edge_shuffle,79004,STAT1_up_0p10,STAT1,up,0.1,32,6,0.00033396745084246504,0.0003141728084301576,0.0006531007238663733,0.9999999906867743,0.0,3.357301466166973e-05,0.00011508818715810776,7.017422467470169e-05,6.508082151412964e-05,4.682503640651703e-05,8.562207221984863e-05,8.525513112545013e-05,0.00014144089072942734
degree_preserving_edge_shuffle_seed_79004,degree_preserving_edge_shuffle,79004,STAT1_up_0p25,STAT1,up,0.25,32,6,0.0008347452494490426,0.0007853808929212391,0.0016325059114024043,0.999999662861228,0.0,8.324976079165936e-05,0.00028771162033081055,0.00017548352479934692,0.00016277283430099487,0.00011716783046722412,0.00021414458751678467,0.00021316669881343842,0.00035349465906620026
degree_preserving_edge_shuffle_seed_79005,degree_preserving_edge_shuffle,79005,ELF1_down_0p10,ELF1,down,0.1,32,6,0.00016390258133469615,0.00017296733858529478,0.00032720042509026825,1.0000000149011612,0.0,1.180334948003292e-05,-1.8333084881305695e-05,-9.355135262012482e-06,-7.646158337593079e-06,-2.562999725341797e-06,-1.621246337890625e-05,-1.5011057257652283e-05,-5.422160029411316e-06
degree_preserving_edge_shuffle_seed_79005,degree_preserving_edge_shuffle,79005,ELF1_down_0p25,ELF1,down,0.25,32,6,0.0004097597706618217,0.00043240116792730987,0.0008181846351362765,0.9999999273568392,0.0,2.9299408197402954e-05,-4.5806169509887695e-05,-2.3300759494304657e-05,-1.905299723148346e-05,-6.297603249549866e-06,-4.042498767375946e-05,-3.747548907995224e-05,-1.3585202395915985e-05
degree_preserving_edge_shuffle_seed_79005,degree_preserving_edge_shuffle,79005,ELF1_up_0p10,ELF1,up,0.1,32,6,0.0002500475575288874,0.00023162604338722304,0.0004749169747810811,1.0000000167638063,0.0,-7.119029760360718e-06,5.007442086935043e-05,3.827270120382309e-05,2.168305218219757e-05,1.7890706658363342e-05,4.453025758266449e-05,4.407297819852829e-05,4.9027614295482635e-05
degree_preserving_edge_shuffle_seed_79005,degree_preserving_edge_shuffle,79005,ELF1_up_0p25,ELF1,up,0.25,32,6,0.0006251471240830142,0.0005791564472019672,0.0011872983304783702,0.9999998323619366,0.0,-1.8222257494926453e-05,0.000125223770737648,9.580980986356735e-05,5.432590842247009e-05,4.489719867706299e-05,0.00011143647134304047,0.00011022388935089111,0.00012251269072294235
degree_preserving_edge_shuffle_seed_79005,degree_preserving_edge_shuffle,79005,SPI1_down_0p10,SPI1,down,0.1,32,6,7.754937436743603e-05,4.0176933907787316e-05,0.0005398578359745443,1.0000000577419996,0.0,1.461012288928032e-06,-1.430511474609375e-06,-5.718320608139038e-07,3.4496188163757324e-06,3.129243850708008e-07,-2.60770320892334e-07,1.3783574104309082e-07,-6.78282231092453e-06
degree_preserving_edge_shuffle_seed_79005,degree_preserving_edge_shuffle,79005,SPI1_down_0p25,SPI1,down,0.25,32,6,0.00019385699124541134,0.00010039785775006749,0.0013496733736246824,0.9999999776482582,0.0,3.6295969039201736e-06,-3.6545097827911377e-06,-1.4621764421463013e-06,8.558854460716248e-06,7.227063179016113e-07,-7.152557373046875e-07,2.849847078323364e-07,-1.6983598470687866e-05
degree_preserving_edge_shuffle_seed_79005,degree_preserving_edge_shuffle,79005,SPI1_up_0p10,SPI1,up,0.1,32,6,0.0003595284510993224,0.00032713454857002944,0.0006524242926388979,0.9999999813735485,0.0,1.3763085007667542e-05,6.697233766317368e-05,6.651505827903748e-05,7.605552673339844e-05,8.32732766866684e-05,7.00484961271286e-05,6.097368896007538e-05,0.00013379286974668503
degree_preserving_edge_shuffle_seed_79005,degree_preserving_edge_shuffle,79005,SPI1_up_0p25,SPI1,up,0.25,32,6,0.000898963502550032,0.000817894353531301,0.0016317906556650996,0.9999995995312929,0.0,3.3595599234104156e-05,0.00016741827130317688,0.00016631465405225754,0.00019014813005924225,0.00020822696387767792,0.00017512962222099304,0.0001523885875940323,0.0003343885764479637
degree_preserving_edge_shuffle_seed_79005,degree_preserving_edge_shuffle,79005,STAT1_down_0p10,STAT1,down,0.1,32,6,0.00011254449694320101,3.926030512957368e-05,0.0004034244338981807,1.0000000223517418,0.0,-5.337875336408615e-06,-2.489611506462097e-05,-1.1487863957881927e-05,-1.1557713150978088e-05,-5.412846803665161e-06,-1.568719744682312e-05,-1.6283243894577026e-05,-3.082212060689926e-05
degree_preserving_edge_shuffle_seed_79005,degree_preserving_edge_shuffle,79005,STAT1_down_0p25,STAT1,down,0.25,32,6,0.00028142997439317696,9.811044583329931e-05,0.0010091026779264212,0.9999999534338713,0.0,-1.3471581041812897e-05,-6.223749369382858e-05,-2.8674490749835968e-05,-2.8870999813079834e-05,-1.348741352558136e-05,-3.917329013347626e-05,-4.071556031703949e-05,-7.710140198469162e-05
degree_preserving_edge_shuffle_seed_79005,degree_preserving_edge_shuffle,79005,STAT1_up_0p10,STAT1,up,0.1,32,6,0.00033930943163795746,0.00031815271358937025,0.0006698750075884163,0.9999999739229679,0.0,3.3874763175845146e-05,0.00011771824210882187,6.996374577283859e-05,6.389617919921875e-05,4.4193118810653687e-05,8.699111640453339e-05,8.70823860168457e-05,0.00014140550047159195
degree_preserving_edge_shuffle_seed_79005,degree_preserving_edge_shuffle,79005,STAT1_up_0p25,STAT1,up,0.25,32,6,0.000848080633659265,0.0007952876330818981,0.0016743282321840525,0.9999996572732925,0.0,8.397386409342289e-05,0.00029430631548166275,0.0001749955117702484,0.00015980377793312073,0.00011058151721954346,0.00021758489310741425,0.0002177208662033081,0.0003534061834216118
degree_preserving_edge_shuffle_seed_79006,degree_preserving_edge_shuffle,79006,ELF1_down_0p10,ELF1,down,0.1,32,6,0.00016390258133469615,0.00017296733858529478,0.00032720042509026825,1.0000000149011612,0.0,1.180334948003292e-05,-1.8333084881305695e-05,-9.355135262012482e-06,-7.646158337593079e-06,-2.562999725341797e-06,-1.621246337890625e-05,-1.5011057257652283e-05,-5.422160029411316e-06
degree_preserving_edge_shuffle_seed_79006,degree_preserving_edge_shuffle,79006,ELF1_down_0p25,ELF1,down,0.25,32,6,0.0004097597706618217,0.00043240116792730987,0.0008181846351362765,0.9999999273568392,0.0,2.9299408197402954e-05,-4.5806169509887695e-05,-2.3300759494304657e-05,-1.905299723148346e-05,-6.297603249549866e-06,-4.042498767375946e-05,-3.747548907995224e-05,-1.3585202395915985e-05
degree_preserving_edge_shuffle_seed_79006,degree_preserving_edge_shuffle,79006,ELF1_up_0p10,ELF1,up,0.1,32,6,0.0002500475575288874,0.00023162604338722304,0.0004749169747810811,1.0000000167638063,0.0,-7.119029760360718e-06,5.007442086935043e-05,3.827270120382309e-05,2.168305218219757e-05,1.7890706658363342e-05,4.453025758266449e-05,4.407297819852829e-05,4.9027614295482635e-05
degree_preserving_edge_shuffle_seed_79006,degree_preserving_edge_shuffle,79006,ELF1_up_0p25,ELF1,up,0.25,32,6,0.0006251471240830142,0.0005791564472019672,0.0011872983304783702,0.9999998323619366,0.0,-1.8222257494926453e-05,0.000125223770737648,9.580980986356735e-05,5.432590842247009e-05,4.489719867706299e-05,0.00011143647134304047,0.00011022388935089111,0.00012251269072294235
degree_preserving_edge_shuffle_seed_79006,degree_preserving_edge_shuffle,79006,SPI1_down_0p10,SPI1,down,0.1,32,6,7.897674581158753e-05,4.092019298695959e-05,0.0005418442888185382,1.00000006146729,0.0,2.2316817194223404e-06,-2.117827534675598e-06,-1.4258548617362976e-06,3.460794687271118e-06,1.2665987014770508e-07,-1.0579824447631836e-06,-5.224719643592834e-07,-6.792135536670685e-06
degree_preserving_edge_shuffle_seed_79006,degree_preserving_edge_shuffle,79006,SPI1_down_0p25,SPI1,down,0.25,32,6,0.0001974333947600826,0.00010224682409898378,0.001354570616967976,0.9999999720603228,0.0,5.561159923672676e-06,-5.350448191165924e-06,-3.579072654247284e-06,8.611008524894714e-06,2.905726432800293e-07,-2.678483724594116e-06,-1.339241862297058e-06,-1.6995705664157867e-05
degree_preserving_edge_shuffle_seed_79006,degree_preserving_edge_shuffle,79006,SPI1_up_0p10,SPI1,up,0.1,32,6,0.00036158830789645435,0.0003285299171693623,0.0006529873353429139,0.9999999683350325,0.0,1.4471355825662613e-05,6.933603435754776e-05,6.902124732732773e-05,7.572956383228302e-05,8.320435881614685e-05,7.250159978866577e-05,6.349757313728333e-05,0.00013495981693267822
