source_local_path,filesystem_sha256,bytes,category,historical_or_current,decision_bearing,sensitive_class,generated_class,git_filter_alters_bytes,exact_byte_required,sync_disposition,proposed_repo_path,reason,chronology_class,source_root_kind,old_authority_sha256,delta_status
configs/agent/stage38a_external_data_acquisition_preprocessing_v1.yaml,d40cc5e6df5f62208dbc377109b347c071b6b060b48cc0a817bf03fcbba32736,4284,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage38a_external_data_acquisition_preprocessing_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage38b_prepared_external_support_analysis_v1.yaml,f5ecef4133efa4a068894938e4240ce377b851b0ebbb8d57b4f823f0029f4164,2443,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage38b_prepared_external_support_analysis_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage38c_external_support_prioritization_v1.yaml,03fb41275e510429676d68877cf50a65d78ebc9db46066dbde421ce794d0068c,2556,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage38c_external_support_prioritization_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage39a_external_metadata_rescue_v1.yaml,ede98e9bf8996e7ff1b2fe632ce42db7d9149737b2a7bf8df3d2c0eb3d5d063c,3783,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage39a_external_metadata_rescue_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage39b_lph_internal_model_rescue_v1.yaml,71c058af34f18f892df3bbefe8706cbaaeba210391fd9cd73b9d20955fe8a654,3111,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage39b_lph_internal_model_rescue_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage39c_target_engineering_residual_stack_v1.yaml,04ba0b9343b9d7c0313081d7c79e58790518b2dcb9638d66b0da45fe6083dc07,2948,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage39c_target_engineering_residual_stack_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage39d_metadata_composition_stack_v1.yaml,780e28734102c917d1e73d8b0531e8276eaf324655aebafb3b3e6010c3582aa8,3085,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage39d_metadata_composition_stack_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage39e_strong_simple_model_leaderboard_v1.yaml,838fca08b1765c15c7ff8c7623c530264e20ca5ee7c9eb76411c2c44869226e1,2596,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage39e_strong_simple_model_leaderboard_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage39f_robustness_confirmation_v1.yaml,82b7b383ecd136dd258dff6db047531c5a8e3d2928814eec6e78f20de222db2c,3015,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage39f_robustness_confirmation_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage39h_proxy_safe_composition_decomposition_v1.yaml,2e283616aae97aff02056e10b480608bd5e4a1c9ca28c5b7a15b0ff0188cb74e,3908,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage39h_proxy_safe_composition_decomposition_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage40a_conditional_dualhead_ema_vicreg_v1.yaml,597d52922857aa99c8ce076e4a34685a25796a42701e9ff70bf234667ec850ee,3673,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage40a_conditional_dualhead_ema_vicreg_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage40b_terminal_rescue_synthesis_v1.yaml,ff366785cfe6d9c4a086c1e1cf1916d2465063f92c25dfbe73715d1ef6177b9d,2723,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage40b_terminal_rescue_synthesis_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage41_internal_multimodal_feature_acquisition_and_benchmark_v1.yaml,42af2dd58363394804d0cb86794f4c02586706edf1f4928cc8dac2bd8fcb1359,3811,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage41_internal_multimodal_feature_acquisition_and_benchmark_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage41a_manual_internal_feature_acquisition_v1.yaml,de72f0dbb3e4c57bd162b5d337d40167261f2b9b4e20914a74331dc8fcbc1be5,2331,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage41a_manual_internal_feature_acquisition_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage41abc_seaad_safe_feature_download_analyze_benchmark_v1.yaml,fa5bbc45cc6b46cf0ab9a5fd1b4526fce082048e1ac4bc12814edd15916f0c85,4532,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage41abc_seaad_safe_feature_download_analyze_benchmark_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage41b_safe_metadata_mri_benchmark_v1.yaml,fd0945e2023064ea2b55867867727164725128fcf1125c4840fc4f67d9b44150,3461,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage41b_safe_metadata_mri_benchmark_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage41full_safe_feature_pipeline_v1.yaml,4d26982de4b67befdd96a1dcc832d6651b31f30d0bb8ea9b00c0184a4715f8b5,4735,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage41full_safe_feature_pipeline_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage42_safe_external_support_and_manuscript_synthesis_v1.yaml,e21129cb35baf420f71396afbbd8b903aa79ea5064be67124c3f171cfa901014,4655,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage42_safe_external_support_and_manuscript_synthesis_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage43_manuscript_draft_package_v1.yaml,f50658205b9f065f235f10316a4ae1a97d4750a68a6a349015c0bf352cb90714,3635,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage43_manuscript_draft_package_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage44_manuscript_polish_figures_tables_pi_review_v1.yaml,86c5ee71baf72657e7ecb836b072e6090e667eb86b092d3c702b7ac1fa6489fa,3880,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage44_manuscript_polish_figures_tables_pi_review_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage45_new_safe_feature_acquisition_and_benchmark_v1.yaml,15138f75f81923b024db27fbb16c4850ec6a72a02a54172dfd01c39b015806f0,4378,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage45_new_safe_feature_acquisition_and_benchmark_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage47_cross_version_candidate_network_drug_synthesis_v1.yaml,8e75517a43cd8dc7ddef0c9c1d93a019043d99176bb5bdc57f6514ae9b950933,3581,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage47_cross_version_candidate_network_drug_synthesis_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage48_candidate_evidence_consistency_dossier_v1.yaml,777a6857e2d0f690b0dc7dfef22fbcd6e81820a81279b74601e2102cf7e54f54,2156,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage48_candidate_evidence_consistency_dossier_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage49_known_experimental_evidence_concordance_v1.yaml,77d472fd0893fe9aabf0fc6082c39f11f470bd8144c2d9b8249c06026aeb79fd,3839,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage49_known_experimental_evidence_concordance_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage50_graph_specific_jepa_topology_audit_v1.yaml,78702b4fcfeab935a157b9f4c9746eecd4c625b3a0d1a7bd46b61699566981ca,2682,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage50_graph_specific_jepa_topology_audit_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage51_string_graph_topology_jepa_run_v1.yaml,01e2ca8f92d9fe35d77dc64abfd1380315ca69de9d84837bf8e0cec460591aaf,1802,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage51_string_graph_topology_jepa_run_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage53_heterogeneity_composition_auxiliary_jepa_v1.yaml,74e280351a11086b54544c0396c7d513a86afcca5067c0d4c0d808e464626337,3961,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage53_heterogeneity_composition_auxiliary_jepa_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage54_state_specific_microglia_programming_v1.yaml,de0084ac205ec76ecb21c88d8550a6eb97f281a092150097f046433c94f089db,2035,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage54_state_specific_microglia_programming_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage55_full_state_specific_microglia_programming_v1.yaml,ddf9c73f928d7aabe17390b2a2939bbb932320a0b0fa81e5b82dbbc423eb7fb6,2017,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage55_full_state_specific_microglia_programming_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage56_target_gated_state_programming_ensemble_v1.yaml,bafe8a7cf07aca619d6b1a1c6066f6754ec2185768d9ae61af7abb83ac6e2975,1970,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage56_target_gated_state_programming_ensemble_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage57_repaired_state_module_confirmation_v1.yaml,0227c89447a5de475965a380869b87dfee02b86807fbbd0268ce629646922b35,2103,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage57_repaired_state_module_confirmation_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage58_state_programming_decision_synthesis_v1.yaml,011cf652d2bd48f1ce7c07afac0f6fb9e0fadb9bc07dcb6eacea04d39ea75edf,1017,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage58_state_programming_decision_synthesis_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage59_dlpfc_microglia_pvm_acquisition_audit_v1.yaml,b77398a00d5da6a9dfb04d113e402a746228d7f214f880489d19a232f3950759,1093,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage59_dlpfc_microglia_pvm_acquisition_audit_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage60_gene_preserved_mtg_microglia_module_rebuild_v1.yaml,096ea844f1bc090ecd8763bd50dcfbd26c71d6ed5d3ee53e4f59de718c0d0e26,1870,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage60_gene_preserved_mtg_microglia_module_rebuild_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage61_dlpfc_microglia_pvm_support_audit_v1.yaml,431c45489a519326c3aca463acb75d21d9e342e61e82ff4730265f8f4d96fd65,2257,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage61_dlpfc_microglia_pvm_support_audit_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage62_dlpfc_state_module_robustness_lock_audit_v1.yaml,48a85cf2f69dc2546ade5555c9d2987dfe2535d03e8dfa67615d772c566e87fd,3492,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage62_dlpfc_state_module_robustness_lock_audit_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage63_dlpfc_signal_instability_diagnosis_and_external_handoff_v1.yaml,8decd40f61645bcadeae5c3ba0b6d99931dee14ac87fd80c2a62b219c0c4d034,4019,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage63_dlpfc_signal_instability_diagnosis_and_external_handoff_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage64_cell_level_microglia_rare_state_mining_v1.yaml,bf58cd4273809848d935ccf9f543247aca49ebb90a64d7c36bbd404d98ad466a,2872,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage64_cell_level_microglia_rare_state_mining_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage65_retrospective_rare_tail_signal_backtrace_v1.yaml,c1bb1f55e8437446351de4e94edfb776b8218149b9a0345577c1d86249a9026d,3934,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage65_retrospective_rare_tail_signal_backtrace_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage66_graph_rare_tail_signal_preservation_audit_v1.yaml,e4f4fff5fd90beddba17223e37e59e3d5984019a778159852a835504bfa42702,2715,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage66_graph_rare_tail_signal_preservation_audit_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage67_legacy_cell_level_artifact_and_seaad_availability_audit_v1.yaml,eeedf7952f09a7e7151b99257c5b5ef9596a1f35f1a9e8be1bbcf2a5c9120550,2012,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage67_legacy_cell_level_artifact_and_seaad_availability_audit_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage68_rare_tail_cell_extraction_expression_contrast_v1.yaml,a9ade0ee17678f58799ae87df2e19e3c8c853eead65cb4dd7586c9055e6329d7,2879,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage68_rare_tail_cell_extraction_expression_contrast_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage69_rare_microglia_auxiliary_head_jepa_audit_v1.yaml,8aaf424c9e6eba1bbfb131a36eed0a162d7c8bd284cbd0975a3bdd687a584bef,2660,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage69_rare_microglia_auxiliary_head_jepa_audit_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage70_rare_microglia_auxiliary_head_robustness_lock_audit_v1.yaml,09c0a6d588b8dc8b42bd493c27348e78d8cad7ec67cc590b1afae9ecaed93784,2802,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage70_rare_microglia_auxiliary_head_robustness_lock_audit_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
configs/agent/stage71_full_rare_microglia_graph_jepa_hierarchical_benchmark_v1.yaml,80386de75ee31ac87b096fc64657fb8a6c8ee8cab199512c3a71ee894775560f,3783,CURRENT_GOVERNANCE,CURRENT,True,REVIEW_SAFE,NOT_GENERATED,False,False,SYNC_CURRENT_CANONICAL,configs/agent/stage71_full_rare_microglia_graph_jepa_hierarchical_benchmark_v1.yaml,CURRENT_CANONICAL_NATURAL_PATH,CURRENT_BYTES__DELTA_20260902,CANONICAL,,CREATED_AFTER_PREFLIGHT
