common_mse,decomposition_absolute_reconstruction_error,decomposition_relative_reconstruction_error,level,normalized_residual_error,optimizer_step,residual_explained_fraction,residual_mse,slot,target_residual_variance,total_mse
0.006109507288783789,6.984919309616089e-10,9.798521494559338e-08,corresponding_slot,0.19914271041093914,20,0.8008572895890609,0.0010190375614911318,11,0.005117122083902359,0.0071285441517829895
0.0058009205386042595,2.3283064365386963e-10,3.418267247516868e-08,corresponding_slot,0.20467269845930527,20,0.7953273015406948,0.0010104437824338675,12,0.004936876241117716,0.006811364553868771
0.006411309354007244,2.444721758365631e-09,3.296856908497715e-07,corresponding_slot,0.2022782701436713,20,0.7977217298563287,0.0010040035704150796,13,0.0049634771421551704,0.007415310479700565
0.006759274750947952,6.984919309616089e-10,9.000214745123819e-08,corresponding_slot,0.2042173042451474,20,0.7957826957548526,0.001001562224701047,14,0.004904394503682852,0.007760836277157068
0.005844439379870892,1.6298145055770874e-09,2.3807792480941353e-07,corresponding_slot,0.2003420454798922,20,0.7996579545201078,0.001001277705654502,15,0.004997841082513332,0.006845718715339899
0.006882841698825359,6.984919309616089e-10,8.819074222974888e-08,corresponding_slot,0.20413168938816204,20,0.7958683106118379,0.001037398586049676,16,0.005082006566226482,0.007920240983366966
0.006363986525684595,1.280568540096283e-09,1.7369527217259625e-07,corresponding_slot,0.20405028599925806,20,0.7959497140007419,0.0010085130343213677,17,0.0049424730241298676,0.007372500840574503
0.006658053956925869,3.6088749766349792e-09,4.6937409721191786e-07,corresponding_slot,0.19936332507389512,20,0.8006366749261049,0.0010306461481377482,18,0.005169687792658806,0.007688696496188641
0.0066980719566345215,1.280568540096283e-09,1.6535173952735738e-07,corresponding_slot,0.1999162200394531,20,0.8000837799605469,0.0010464388178661466,19,0.005234386771917343,0.007744512055069208
0.006548751145601273,1.979060471057892e-09,2.6122051196884725e-07,corresponding_slot,0.20111434957782842,20,0.7988856504221715,0.0010274570668116212,20,0.005108820274472237,0.007576206233352423
0.006925938185304403,3.026798367500305e-09,3.8011482508636206e-07,corresponding_slot,0.20210711421111788,20,0.7978928857888821,0.001036911504343152,21,0.005130504723638296,0.007962852716445923
0.007083206437528133,1.862645149230957e-09,2.3014263204692424e-07,corresponding_slot,0.20621230323918383,20,0.7937876967608162,0.0010102298110723495,22,0.00489897932857275,0.008093438111245632
0.00600860733538866,2.7939677238464355e-09,3.9645068275745457e-07,corresponding_slot,0.1984878200998467,20,0.8015121799001533,0.001038848888128996,23,0.0052338168025016785,0.0070474534295499325
0.005701404996216297,6.984919309616089e-10,1.039138529219952e-07,mean_pooled,0.20180107690978955,20,0.7981989230902105,0.0010204308200627565,,0.0050566173158586025,0.006721836514770985
0.0009688375284895301,0.0,0.0,full_slots,0.15146156286512993,50,0.8485384371348701,0.0007264858577400446,,0.004796503111720085,0.0016953233862295747
0.0010230985935777426,3.4924596548080444e-10,1.9800926762576195e-07,corresponding_slot,0.1545502354202467,50,0.8454497645797533,0.0007406870136037469,0,0.004792532417923212,0.001763785956427455
0.0008575258543714881,1.1641532182693481e-10,7.325045678984855e-08,corresponding_slot,0.14977370840134438,50,0.8502262915986556,0.0007317517884075642,1,0.004885715898126364,0.001589277759194374
0.0009639803320169449,1.1641532182693481e-10,6.877542670509929e-08,corresponding_slot,0.15004909304170627,50,0.8499509069582938,0.0007287075277417898,2,0.004856460727751255,0.0016926877433434129
0.0009263597312383354,2.9103830456733704e-10,1.7587596607788787e-07,corresponding_slot,0.15083898820537078,50,0.8491610117946292,0.0007284329039976001,3,0.004829208366572857,0.00165479292627424
0.0008969837799668312,1.1641532182693481e-10,7.213444822412923e-08,corresponding_slot,0.15227681866786957,50,0.8477231813321304,0.0007168821757659316,4,0.004707756452262402,0.001613865839317441
0.0009461464360356331,5.820766091346741e-11,3.4584101964999507e-08,corresponding_slot,0.14816779534943014,50,0.8518322046505699,0.0007369293016381562,5,0.004973613191395998,0.0016830756794661283
0.0009082048200070858,1.1641532182693481e-10,7.127030045420562e-08,corresponding_slot,0.15037362707879776,50,0.8496263729212022,0.0007252289215102792,6,0.004822846502065659,0.0016334338579326868
0.0011760240886360407,1.7462298274040222e-10,9.170590405667181e-08,corresponding_slot,0.14726395352057106,50,0.8527360464794289,0.000728139013517648,7,0.004944448359310627,0.001904162927530706
0.001083148643374443,5.820766091346741e-11,3.21100970457041e-08,corresponding_slot,0.1517312776503723,50,0.8482687223496277,0.0007296038675121963,8,0.004808526486158371,0.0018127525690943003
0.0010465317172929645,4.0745362639427185e-10,2.318704165015418e-07,corresponding_slot,0.15381345599064372,50,0.8461865440093563,0.0007107158307917416,9,0.004620634950697422,0.0017572471406310797
0.0011573944939300418,6.402842700481415e-10,3.365550009809048e-07,corresponding_slot,0.1500714960118498,50,0.8499285039881502,0.0007450716220773757,10,0.004964777734130621,0.0019024654757231474
0.0010091883596032858,3.4924596548080444e-10,2.0175014213297512e-07,corresponding_slot,0.14965273236223284,50,0.8503472676377671,0.0007218936225399375,11,0.004823791794478893,0.0017310816328972578
0.0010375578422099352,5.238689482212067e-10,2.9901705121477673e-07,corresponding_slot,0.1536015175525984,50,0.8463984824474016,0.0007144117844291031,12,0.004651072435081005,0.0017519701505079865
0.0007000630721449852,2.3283064365386963e-10,1.6466757486323123e-07,corresponding_slot,0.15241625040205026,50,0.8475837495979497,0.0007138806395232677,13,0.004683756735175848,0.0014139434788376093
0.0007369962404482067,5.820766091346741e-11,4.0203933649357694e-08,corresponding_slot,0.15372162871445205,50,0.846278371285548,0.000710813794285059,14,0.004624032415449619,0.0014478100929409266
0.0009823734872043133,7.566995918750763e-10,4.47456338071024e-07,corresponding_slot,0.15041172556847807,50,0.849588274431522,0.0007087395642884076,15,0.004711996763944626,0.0016911138081923127
0.0009987861849367619,1.1641532182693481e-10,6.714547207530606e-08,corresponding_slot,0.15338892801005782,50,0.8466110719899422,0.0007349916268140078,16,0.004791686311364174,0.0017337776953354478
0.0008555186213925481,4.656612873077393e-10,2.9664801096767027e-07,corresponding_slot,0.1534990831469399,50,0.8465009168530601,0.0007142244139686227,17,0.004652955569326878,0.001569743501022458
0.0010408401722088456,7.566995918750763e-10,4.275585845705947e-07,corresponding_slot,0.14974091721063776,50,0.8502590827893622,0.0007289755740202963,18,0.004868245683610439,0.00176981498952955
0.0009660067153163254,2.9103830456733704e-10,1.7015711082482367e-07,corresponding_slot,0.15106427731648264,50,0.8489357226835174,0.0007444028742611408,19,0.004927722737193108,0.0017104092985391617
0.0009370099869556725,4.0745362639427185e-10,2.4480298989781994e-07,corresponding_slot,0.15132088153139542,50,0.8486791184686046,0.0007274048402905464,20,0.004807035438716412,0.0016644144197925925
0.0010412763804197311,6.402842700481415e-10,3.599263970150453e-07,corresponding_slot,0.15282381298356704,50,0.8471761870164329,0.0007376553840003908,21,0.004826835356652737,0.0017789311241358519
0.0011574724921956658,1.1641532182693481e-10,6.201152744686015e-08,corresponding_slot,0.15623480834421535,50,0.8437651916557847,0.0007198448292911053,22,0.004607454873621464,0.001877317437902093
0.0008036124636419117,1.1641532182693481e-10,7.56000184464045e-08,corresponding_slot,0.14925557612186197,50,0.8507444238781381,0.0007362724863924086,23,0.004932964686304331,0.0015398848336189985
0.0002858719672076404,5.820766091346741e-11,5.769894307076083e-08,mean_pooled,0.15174091664626907,50,0.8482590833537309,0.0007229447364807129,,0.004764336161315441,0.0010088167618960142
0.0003633642918430269,5.820766091346741e-11,7.037410097965674e-08,full_slots,0.10157251097333875,100,0.8984274890266613,0.0004637532983906567,,0.004565736278891563,0.0008271176484413445
0.000328044465277344,3.4924596548080444e-10,4.389121357888809e-07,corresponding_slot,0.10280467404604958,100,0.8971953259539505,0.00046766333980485797,0,0.004549047444015741,0.0007957081543281674
0.0002986785548273474,2.3283064365386963e-10,3.052220517133144e-07,corresponding_slot,0.0999136344175199,100,0.9000863655824801,0.0004641450068447739,1,0.0046454621478915215,0.0007628237945027649
0.0003595539601519704,2.3283064365386963e-10,2.826396907808727e-07,corresponding_slot,0.10050679811856818,100,0.8994932018814318,0.0004642182029783726,2,0.00461877416819334,0.0008237719302996993
0.00030575512209907174,2.9103830456733704e-11,3.778238554959769e-08,corresponding_slot,0.1011486850932877,100,0.8988513149067123,0.00046454640687443316,3,0.004592708311975002,0.0007703015580773354
0.0003325789584778249,2.3283064365386963e-10,2.933060519597537e-07,corresponding_slot,0.10260345631146109,100,0.8973965436885389,0.00046123593347147107,4,0.004495325498282909,0.0007938146591186523
0.0003466990892775357,2.0372681319713593e-10,2.502746943538172e-07,corresponding_slot,0.09871147017335584,100,0.9012885298266442,0.0004673135408665985,5,0.004734136164188385,0.0008140128338709474
0.00035870535066351295,1.4551915228366852e-10,1.7657285092123707e-07,corresponding_slot,0.10110901783199862,100,0.8988909821680013,0.0004654257500078529,6,0.004603207111358643,0.0008241309551522136
0.0004762582539115101,2.0372681319713593e-10,2.1578881106653804e-07,corresponding_slot,0.09916471456685025,100,0.9008352854331497,0.00046784430742263794,7,0.0047178505919873714,0.0009441027650609612
0.00043416727567091584,5.820766091346741e-11,6.474611558916828e-08,corresponding_slot,0.10166823406074782,100,0.8983317659392522,0.00046484661288559437,8,0.004572191275656223,0.0008990139467641711
0.00043695425847545266,6.402842700481415e-10,7.182355902842052e-07,corresponding_slot,0.10342074017329383,100,0.8965792598267062,0.0004545134142972529,9,0.004394799470901489,0.0008914683130569756
0.0004082525265403092,6.111804395914078e-10,6.933738422142636e-07,corresponding_slot,0.10007802888147377,100,0.8999219711185262,0.0004732056113425642,10,0.004728366620838642,0.000881458749063313
0.00033642916241660714,1.1641532182693481e-10,1.4564981153642638e-07,corresponding_slot,0.10070644314667675,100,0.8992935568533232,0.0004628532915376127,11,0.004596064332872629,0.000799282337538898
0.0004390723188407719,2.3283064365386963e-10,2.593131339638878e-07,corresponding_slot,0.10360735592911426,100,0.8963926440708857,0.0004588023875840008,12,0.004428280051797628,0.0008978744735941291
0.000263228575931862,2.3283064365386963e-10,3.2206477012385486e-07,corresponding_slot,0.10292961198755385,100,0.8970703880124462,0.0004597027727868408,13,0.004466185811907053,0.0007229311158880591
0.00026979390531778336,2.9103830456733704e-10,3.9952153301206474e-07,corresponding_slot,0.1040790111190492,100,0.8959209888809508,0.0004586729337461293,14,0.004406968597322702,0.0007284671301022172
0.0003773670759983361,1.1641532182693481e-10,1.4008849390159764e-07,corresponding_slot,0.10103499283387604,100,0.8989650071661239,0.0004536455380730331,15,0.00448998436331749,0.000831012730486691
0.0003636250621639192,5.820766091346741e-11,6.98288425240892e-08,corresponding_slot,0.10283733578574296,100,0.897162664214257,0.0004699511919170618,16,0.00456984993070364,0.0008335761958733201
0.0003858385607600212,4.0745362639427185e-10,4.834428423455597e-07,corresponding_slot,0.10323034791431648,100,0.8967696520856835,0.0004569783923216164,17,0.004426783416420221,0.0008428165456280112
0.00033837248338386416,2.6193447411060333e-10,3.2698476665168106e-07,corresponding_slot,0.09990325658902822,100,0.9000967434109718,0.00046268795267678797,18,0.004631360061466694,0.000801060174126178
0.0004103328101336956,8.731149137020111e-11,9.890502901741678e-08,corresponding_slot,0.10085911436057368,100,0.8991408856394263,0.0004724482132587582,19,0.004684239160269499,0.0008827811107039452
0.0003252968890592456,2.3283064365386963e-10,2.959922136288283e-07,corresponding_slot,0.10097207431166738,100,0.8990279256883327,0.00046131358249112964,20,0.004568724427372217,0.0007866107043810189
0.0004024184891022742,2.3283064365386963e-10,2.6750169997330333e-07,corresponding_slot,0.10207545093032436,100,0.8979245490696757,0.0004679711419157684,21,0.004584561102092266,0.0008703893981873989
0.0004507505218498409,1.4551915228366852e-10,1.594171606579363e-07,corresponding_slot,0.10564070004144968,100,0.8943592999585503,0.0004620694962795824,22,0.004373972304165363,0.000912819872610271
0.0002725684898905456,6.693881005048752e-10,9.038538441611356e-07,corresponding_slot,0.09960444467496474,100,0.9003955553250352,0.0004680241399910301,23,0.004698827862739563,0.0007405932992696762
1.5632762369932607e-05,4.001776687800884e-11,8.386205052533019e-08,mean_pooled,0.10174125954323694,100,0.898258740456763,0.00046155284508131444,,0.00453653559088707,0.00047718564746901393
0.00014575857494492084,1.3096723705530167e-10,2.6955364611739423e-07,full_slots,0.0772798426118826,200,0.9227201573881174,0.0003401083522476256,,0.004400996956974268,0.0004858670581597835
0.00013320165453478694,2.9103830456733704e-10,6.176171970320529e-07,corresponding_slot,0.07730902646952299,200,0.922690973530477,0.0003380262933205813,0,0.004372403956949711,0.0004712276568170637
0.00012040416186209768,1.0186340659856796e-10,2.2122078732098971e-07,corresponding_slot,0.07598178045071102,200,0.924018219549289,0.00034005631459876895,1,0.004475498106330633,0.00046046037459746003
0.00015625057858414948,8.731149137020111e-11,1.757211067055877e-07,corresponding_slot,0.0766288035632943,200,0.9233711964367057,0.0003406248870305717,2,0.004445128608494997,0.0004968753783032298
0.00012655936006922275,7.275957614183426e-11,1.5600460475671768e-07,corresponding_slot,0.07683307765806156,200,0.9231669223419384,0.0003398344852030277,3,0.004423023201525211,0.00046639377251267433
0.00014588415797334164,7.275957614183426e-11,1.4981296749885572e-07,corresponding_slot,0.0780213662697023,200,0.9219786337302978,0.000339785183314234,4,0.004355027340352535,0.0004856694140471518
0.0001449651608709246,2.9103830456733704e-11,5.956974914702076e-08,corresponding_slot,0.07519776510493263,200,0.9248022348950674,0.00034360209247097373,5,0.004569312557578087,0.0004885672824457288
0.00014710509276483208,3.346940502524376e-10,6.825498590801626e-07,corresponding_slot,0.07713892170184104,200,0.922861078298159,0.00034325296292081475,6,0.004449802450835705,0.0004903583903796971
0.00019228056771680713,3.4924596548080444e-10,6.46594226560151e-07,corresponding_slot,0.07637705264490113,200,0.9236229473550989,0.0003478506696410477,7,0.004554387181997299,0.0005401315866038203
0.00016974078607745469,2.6193447411060333e-10,5.125636760702358e-07,corresponding_slot,0.0775812810187509,200,0.922418718981249,0.0003412871155887842,8,0.004399091005325317,0.000511028163600713
0.00017566001042723656,5.820766091346741e-11,1.1471322096255634e-07,corresponding_slot,0.07832960491475822,200,0.9216703950852417,0.0003317589871585369,9,0.00423542270436883,0.0005074189393781126
0.00015822172281332314,2.3283064365386963e-10,4.613945419332662e-07,corresponding_slot,0.07587885728413583,200,0.9241211427158642,0.00034640179364942014,10,0.004565195180475712,0.0005046237492933869
0.00012988383241463453,4.3655745685100555e-11,9.24653043979396e-08,corresponding_slot,0.07723124233532136,200,0.9227687576646786,0.0003422473091632128,11,0.004431461915373802,0.0004721310979221016
0.00016452526324428618,1.1641532182693481e-10,2.3125712994638767e-07,corresponding_slot,0.07931460340252698,200,0.9206853965974731,0.0003388767072465271,12,0.004272563848644495,0.0005034020869061351
9.560068428982049e-05,1.4551915228366852e-11,3.3542376129849784e-08,corresponding_slot,0.07843034594800675,200,0.9215696540519932,0.000338236044626683,13,0.004312566015869379,0.0004338367434684187
0.00010358417785027996,1.5279510989785194e-10,3.46697452519949e-07,corresponding_slot,0.07928211169210748,200,0.9207178883078925,0.00033713196171447635,14,0.004252308048307896,0.0004407159867696464
0.0001569671294419095,7.275957614183426e-11,1.4864673793544428e-07,corresponding_slot,0.07668404936315913,200,0.9233159506368409,0.00033251274726353586,15,0.004336139652878046,0.0004894798039458692
0.0001481722720200196,3.346940502524376e-10,6.779956796936167e-07,corresponding_slot,0.07810979830808913,200,0.9218902016919108,0.0003454802499618381,16,0.00442300783470273,0.0004936521872878075
0.00016348455392289907,3.055902197957039e-10,6.133253519260869e-07,corresponding_slot,0.07854010378828583,200,0.9214598962117142,0.0003347665478941053,17,0.004262364469468594,0.0004982514074072242
0.00014206285413820297,3.346940502524376e-10,6.952520031570487e-07,corresponding_slot,0.07610691287648438,200,0.9238930871235156,0.00033933710074052215,18,0.004458689596503973,0.00048139962018467486
0.0001745103218127042,1.4551915228366852e-10,2.8026368552800166e-07,corresponding_slot,0.07662634018171428,200,0.9233736598182857,0.00034471211256459355,19,0.004498611204326153,0.0005192222888581455
0.0001248030603164807,7.275957614183426e-11,1.575036999194148e-07,corresponding_slot,0.07663393969597695,200,0.923366060304023,0.0003371515776962042,20,0.0043995073065161705,0.000461954710772261
0.0001539492077426985,1.8917489796876907e-10,3.8290017309444133e-07,corresponding_slot,0.07725864001325287,200,0.9227413599867471,0.0003401086141820997,21,0.004402208141982555,0.0004940580110996962
0.00015988208178896457,1.8917489796876907e-10,3.813600142968936e-07,corresponding_slot,0.08010171271216301,200,0.919898287287837,0.00033617104054428637,22,0.004196802154183388,0.0004960533115081489
0.0001105075134546496,3.710738383233547e-10,8.175297354800788e-07,corresponding_slot,0.07574627931422488,200,0.9242537206857752,0.0003433885576669127,23,0.0045334049500525,0.0004538964421954006
4.781572897627484e-06,1.7280399333685637e-11,5.032153660911917e-08,mean_pooled,0.07740580900890613,200,0.9225941909910939,0.000338618119712919,,0.004374582786113024,0.00034339967533014715
8.66792761371471e-05,7.275957614183426e-12,1.9284820131254028e-08,full_slots,0.06730163296020654,300,0.9326983670397935,0.0002906100999098271,,0.0043180244974792,0.0003772893687710166
8.433747279923409e-05,1.4551915228366852e-11,3.9139635660090736e-08,corresponding_slot,0.06711612977414523,300,0.9328838702258547,0.0002874573692679405,0,0.004282984882593155,0.00037179485661908984
7.464756345143542e-05,7.275957614183426e-12,1.9934097872433734e-08,corresponding_slot,0.06611382839624817,300,0.9338861716037519,0.0002903530257754028,1,0.004391713999211788,0.0003650005965027958
9.328401938546449e-05,2.1827872842550278e-10,5.661559235686483e-07,corresponding_slot,0.06706619960073701,300,0.932933800399263,0.00029226101469248533,2,0.004357798956334591,0.00038554525235667825
7.80360060161911e-05,3.637978807091713e-11,9.877042671194829e-08,corresponding_slot,0.06695338878064588,300,0.9330466112193541,0.00029029068537056446,3,0.004335713107138872,0.0003683267277665436
9.265767585020512e-05,1.4551915228366852e-11,3.794380689152116e-08,corresponding_slot,0.06776726931062338,300,0.9322327306893766,0.00029085460118949413,4,0.004291962832212448,0.00038351226248778403
9.039165161084384e-05,7.275957614183426e-11,1.896601388934302e-07,corresponding_slot,0.06529209582682535,300,0.9347079041731746,0.000293239630991593,5,0.004491196479648352,0.000383631355362013
8.695093856658787e-05,1.6007106751203537e-10,4.20197985066622e-07,corresponding_slot,0.06727082932001213,300,0.9327291706799878,0.00029399123741313815,6,0.004370263312011957,0.0003809420159086585
0.00010816019494086504,5.820766091346741e-11,1.4275462464313128e-07,corresponding_slot,0.06700933776816217,300,0.9329906622318378,0.0002995860995724797,7,0.004470811225473881,0.00040774623630568385
9.506002970738336e-05,3.637978807091713e-11,9.403488573896262e-08,corresponding_slot,0.06771343544498995,300,0.93228656455501,0.0002918153768405318,8,0.004309563897550106,0.00038687544292770326
0.00010039714106824249,2.1827872842550278e-10,5.691125759309999e-07,corresponding_slot,0.06804877127273823,300,0.9319512287272618,0.00028314534574747086,9,0.004160917829722166,0.0003835422685369849
9.49307723203674e-05,2.473825588822365e-10,6.342647897304024e-07,corresponding_slot,0.06577032310278505,300,0.9342296768972149,0.0002950998896267265,10,0.004486824385821819,0.000390030414564535
7.971064042067155e-05,5.093170329928398e-11,1.3656411248075813e-07,corresponding_slot,0.06748610311015366,300,0.9325138968898463,0.00029324027127586305,11,0.004345194902271032,0.0003729508607648313
9.337034134659916e-05,2.473825588822365e-10,6.454959193266795e-07,corresponding_slot,0.06903572267792858,300,0.9309642773220714,0.0002898740931414068,12,0.004198899958282709,0.00038324418710544705
5.670155951520428e-05,2.1100277081131935e-10,6.09596136253565e-07,corresponding_slot,0.06835588862191481,300,0.9316441113780852,0.00028943357756361365,13,0.004234215710312128,0.00034613534808158875
5.863991827936843e-05,5.093170329928398e-11,1.469019224005285e-07,corresponding_slot,0.06904352083068503,300,0.930956479169315,0.00028806552290916443,14,0.004172231070697308,0.00034670549212023616
9.55725772655569e-05,9.458744898438454e-11,2.4902768099753286e-07,corresponding_slot,0.06673975422988593,300,0.933260245770114,0.00028425437631085515,15,0.00425914628431201,0.00037982704816386104
8.737126336200163e-05,1.382431946694851e-10,3.614072727469167e-07,corresponding_slot,0.06769655047184407,300,0.9323034495281559,0.0002951424685306847,16,0.004359785933047533,0.00038251359364949167
9.751153265824541e-05,1.0913936421275139e-10,2.8501741000347265e-07,corresponding_slot,0.06833757834873759,300,0.9316624216512625,0.0002854103222489357,17,0.0041764769703149796,0.0003829217457678169
8.64546382217668e-05,1.2369127944111824e-10,3.2862896459916003e-07,corresponding_slot,0.06636677832830733,300,0.9336332216716927,0.0002899310493376106,18,0.004368617199361324,0.00037638581125065684
0.00010264536831527948,1.7462298274040222e-10,4.408459009927703e-07,corresponding_slot,0.0667408374344197,300,0.9332591625655803,0.0002934637013822794,19,0.0043970635160803795,0.00039610889507457614
7.941975491121411e-05,5.820766091346741e-11,1.588454477475914e-07,corresponding_slot,0.06650072700085542,300,0.9334992729991446,0.0002870222961064428,20,0.004316077567636967,0.00036644210922531784
